event_id,route_id,vehicle_id,vehicle_type_id,departure_min,return_to_depot_min,stop_count,service_unit_count,customer_sequence,service_unit_ids,total_weight,total_volume,distance_km,route_total_cost_with_startup,energy_cost,carbon_cost,waiting_cost,late_cost,feasible,violations
Q3_R_TW_02,S0017,T4_004,4,1350,1608.9533667127766,1,4,50,"[""C050_S004_OF_011"", ""C050_S005_OF_011"", ""C050_S006_OF_011"", ""C050_S007_OF_011""]",2891.749127272727,7.860432363636363,140.9824863605382,685.3627358032247,91.05219789733228,18.079968442235526,0.0,176.23056946365693,True,[]
Q3_R_TW_02,S0018,T4_003,4,1350,1746.5660953527063,2,5,50->19,"[""C050_S008_OF_011"", ""C050_S009_OF_011"", ""C050_S010_OF_011"", ""C050_S011_OF_011"", ""C019_S001_OF_001""]",2901.121327272727,7.934462363636363,210.3739962580966,969.9407826746833,129.45085971920093,25.704678333876704,0.0,414.7852446216056,True,[]
Q3_R_TW_02,S0019,T4_008,4,855,1296.2183899100992,4,5,57->89->5->10,"[""C057_S004_OF_009"", ""C089_S001_OF_001"", ""C005_S001_OF_001"", ""C010_S001_OF_006"", ""C010_S002_OF_006""]",2765.5827222222224,9.317578888888889,190.49263430491047,569.0504933172691,125.05216875873197,24.83124314407382,18.914292673948843,0.2527887405144232,True,[]
Q3_R_TW_02,S0020,T4_008,4,1320,1506.5716969062246,1,4,10,"[""C010_S003_OF_006"", ""C010_S004_OF_006"", ""C010_S005_OF_006"", ""C010_S006_OF_006""]",2506.6566666666668,9.704993333333332,98.2773011746724,619.8507478854768,62.25145218100634,12.361088660210193,0.0,145.23820704426024,True,[]
Q3_R_TW_02,S0021,T4_006,4,790,985.5100853041823,2,3,3->6,"[""C003_S001_OF_001"", ""C006_S001_OF_006"", ""C006_S002_OF_006""]",1726.2324999999998,4.6978800000000005,113.41864810331266,585.5912463396303,70.92589225935993,14.083546837963757,2.555230743574536,98.02657649873207,True,[]
Q3_R_TW_02,S0022,T4_008,4,626,814.8096943978994,1,4,6,"[""C006_S003_OF_006"", ""C006_S004_OF_006"", ""C006_S005_OF_006"", ""C006_S006_OF_006""]",2982.4287999999997,7.9888,81.2762683367306,463.64185909904893,53.098287549889456,10.543571549159452,0.0,0.0,True,[]
Q3_R_TW_02,S0023,T4_007,4,583,833.61854330728,1,4,42,"[""C042_S001_OF_009"", ""C042_S002_OF_009"", ""C042_S003_OF_009"", ""C042_S004_OF_009""]",2825.1345675555553,6.834316444444444,125.1363663342164,497.1110020374812,81.0225845605623,16.08841747691897,0.0,0.0,True,[]
Q3_R_TW_02,S0024,T4_009,4,583,833.61854330728,1,4,42,"[""C042_S005_OF_009"", ""C042_S006_OF_009"", ""C042_S007_OF_009"", ""C042_S008_OF_009""]",2825.1345675555553,6.834316444444444,125.1363663342164,497.1110020374812,81.0225845605623,16.08841747691897,0.0,0.0,True,[]
Q3_R_TW_02,S0025,T4_009,4,840,1105.8661312944682,2,4,42->52,"[""C042_S009_OF_009"", ""C052_S001_OF_009"", ""C052_S002_OF_009"", ""C052_S003_OF_009""]",2947.422975888889,7.442100444444444,153.16101746373621,708.9267173171638,96.91649677652083,19.244425106874395,0.0,192.7657954337687,True,[]
Q3_R_TW_02,S0026,T4_009,4,1110,1431.992450535472,1,4,52,"[""C052_S004_OF_009"", ""C052_S005_OF_009"", ""C052_S006_OF_009"", ""C052_S007_OF_009""]",2988.185778666667,7.644695111111111,178.1755458159284,762.7500991699427,115.62688581697314,22.95969229652275,0.0,224.16352105644668,True,[]
Q3_R_TW_02,S0027,T4_010,4,669,1223.8881283407438,5,6,95->33->52->26->27,"[""C095_S001_OF_001"", ""C033_S001_OF_001"", ""C052_S008_OF_009"", ""C052_S009_OF_009"", ""C026_S001_OF_001"", ""C027_S001_OF_005""]",2823.2435093333333,7.163769555555556,227.90136241264548,751.6702458147591,151.08159638887562,29.99983040490082,19.881867454082148,150.70695156690059,True,[]
Q3_R_TW_02,S0028,T4_010,4,1230,1515.7762566814877,1,4,27,"[""C027_S002_OF_005"", ""C027_S003_OF_005"", ""C027_S004_OF_005"", ""C027_S005_OF_005""]",2586.88328,6.111768,156.8079914420778,699.4421249416963,99.7318831796261,19.803468144783682,0.0,179.90677361728652,True,[]
Q3_R_TW_02,S0029,T1_001,1,580,917.2442292243243,3,5,93->35->61,"[""C093_S001_OF_001"", ""C035_S001_OF_003"", ""C035_S002_OF_003"", ""C035_S003_OF_003"", ""C061_S001_OF_009""]",2458.5042,6.307329888888889,155.87537545028923,975.4796296633904,365.496708735817,79.51354482885438,3.874938351147269,126.59443774757163,True,[]
Q3_R_TW_02,S0030,T4_003,4,870,1066.0965975751153,1,4,61,"[""C061_S002_OF_009"", ""C061_S003_OF_009"", ""C061_S004_OF_009"", ""C061_S005_OF_009""]",2672.9179999999997,8.355199555555556,113.846992569318,592.7769049142423,72.80651541006641,14.456976672736666,0.0,105.51341283143927,True,[]
Q3_R_TW_02,S0031,T1_001,1,930,1142.9610043547764,1,4,61,"[""C061_S006_OF_009"", ""C061_S007_OF_009"", ""C061_S008_OF_009"", ""C061_S009_OF_009""]",2672.9179999999997,8.355199555555556,113.846992569318,890.7345344297071,263.7818897998644,57.38555948201912,0.0,169.5670851478235,True,[]
Q3_R_TW_02,S0032,T1_002,1,916,1292.8150198626624,2,3,54->44,"[""C054_S002_OF_010"", ""C054_S003_OF_010"", ""C044_S002_OF_007""]",2134.4522992571424,5.595159714285714,198.7208617189708,1024.0074251562569,454.1751645581211,98.80547880212843,0.0,71.02678179600748,True,[]
Q3_R_TW_02,S0033,T1_001,1,1170,1515.7812738262373,1,4,54,"[""C054_S004_OF_010"", ""C054_S005_OF_010"", ""C054_S006_OF_010"", ""C054_S007_OF_010""]",2968.2449128,7.869168,192.21095155748,1125.3723475172633,452.79220073451444,98.50461602181673,0.0,174.07553076093222,True,[]
Q3_R_TW_02,S0034,T1_003,1,960,1367.0199580678345,2,4,54->77,"[""C054_S008_OF_010"", ""C054_S009_OF_010"", ""C054_S010_OF_010"", ""C077_S001_OF_003""]",2882.272617933333,7.600816,216.54177526002238,1007.7782592805689,499.1816517233332,108.59660755723577,0.0,0.0,True,[]
Q3_R_TW_02,S0035,T1_004,1,939,1387.3394965518082,2,3,77->70,"[""C077_S003_OF_003"", ""C070_S001_OF_008"", ""C070_S002_OF_008""]",2074.7516833333334,5.7903725,240.92030296556686,1396.327258953997,538.6851422575011,117.19056337245806,0.0,340.45155332403795,True,[]
Q3_R_TW_02,S0036,T1_002,1,520,911.4935702106712,1,4,70,"[""C070_S003_OF_008"", ""C070_S004_OF_008"", ""C070_S005_OF_008"", ""C070_S006_OF_008""]",2837.3255,8.182865,240.481206424296,1081.3285368318982,559.5901123290841,121.73842450281408,0.0,0.0,True,[]
Q3_R_TW_02,S0037,T1_005,1,532,1014.5616081031903,2,4,70->39,"[""C070_S007_OF_008"", ""C070_S008_OF_008"", ""C039_S001_OF_006"", ""C039_S002_OF_006""]",2760.2932833333334,7.427155833333334,220.30479133402838,1056.7883087730675,521.4359318830034,113.43801012206389,21.914366768000185,0.0,True,[]
Q3_R_TW_02,S0038,T1_005,1,1020,1422.2667955223542,2,5,39->98,"[""C039_S003_OF_006"", ""C039_S004_OF_006"", ""C039_S005_OF_006"", ""C039_S006_OF_006"", ""C098_S001_OF_001""]",2708.7610666666665,6.736046666666668,213.737409358189,1232.9257704848555,489.34406548118113,106.45644778020625,0.0,237.12525722346828,True,[]
Q3_R_TW_02,S0039,T1_003,1,555,843.7910086894304,2,5,87->46,"[""C087_S001_OF_001"", ""C046_S001_OF_005"", ""C046_S002_OF_005"", ""C046_S003_OF_005"", ""C046_S004_OF_005""]",2836.16276,9.174026,161.33827615007593,870.1275322355001,386.1260821335113,84.0014501019888,0.0,0.0,True,[]
Q3_R_TW_02,S0040,T1_006,1,580,1336.9325979179714,3,5,46->32->78,"[""C046_S005_OF_005"", ""C032_S001_OF_001"", ""C078_S001_OF_003"", ""C078_S002_OF_003"", ""C078_S003_OF_003""]",2988.6931400000003,8.026664,173.09090211595867,1032.5193159747907,409.60566268753337,89.10941588204281,133.80423740521456,0.0,True,[]
